transaction_id,date,amount,category,description,income_level,monthly_income,age,existing_savings,debt_to_income,day_of_month,month,is_weekend,is_month_start,is_month_end,is_recurring,seasonal_multiplier,prev_month_expenses,prev_month_savings,expense_frequency,description_keywords
TXN_002592,2025-02-17,46.02,Others,others_transaction_2592,Low,2244.74,54,1110.32,0.1814,17,2,0,0,0,0,1.0,1066.55,1178.19,3,1
TXN_002593,2025-01-19,20.87,Others,others_transaction_2593,Medium,4645.79,48,22139.59,0.0643,19,1,1,0,0,0,1.0,2310.1,2335.69,2,1
TXN_002594,2025-08-31,793.29,Travel,travel_transaction_2594,Low,1853.61,21,2510.41,0.2035,31,8,1,0,1,0,1.5,707.05,1146.56,1,7
TXN_002595,2025-05-23,374.77,Utilities,utilities_transaction_2595,Low,1880.92,33,635.55,0.1908,1,5,0,1,0,1,1.0,1216.27,664.65,2,2
TXN_002596,2025-12-03,40.48,Others,others_transaction_2596,Low,1999.56,24,357.73,0.0969,3,12,0,1,0,0,1.1,1079.79,919.77,3,4
TXN_002597,2025-12-13,32.52,Food,food_transaction_2597,High,10982.63,60,1921.62,0.0395,13,12,1,0,0,0,1.4,7107.16,3875.47,7,2
TXN_002598,2025-02-28,88.51,Shopping,shopping_transaction_2598,High,9320.99,58,27694.95,0.2818,28,2,0,0,1,0,1.0,3193.45,6127.55,4,7
TXN_002599,2025-02-27,21.11,Others,others_transaction_2599,Low,1943.82,53,4810.49,0.2956,27,2,0,0,1,0,1.0,1094.04,849.77,2,6
TXN_002600,2025-08-02,51.08,Entertainment,entertainment_transaction_2600,Low,1895.01,25,1625.06,0.0988,28,7,1,0,1,0,1.4,465.6,1429.41,5,7
TXN_002601,2025-05-23,21.54,Food,food_transaction_2601,Medium,4242.63,33,30558.76,0.1794,23,5,0,0,0,1,1.0,3139.31,1103.31,9,4
TXN_002602,2025-12-08,22.59,Transport,transport_transaction_2602,Low,2247.95,24,3564.71,0.2907,5,12,0,1,0,1,0.8,1621.5,626.45,20,1
TXN_002603,2025-05-14,169.38,Utilities,utilities_transaction_2603,Medium,4938.73,19,6125.25,0.0759,4,5,0,1,0,1,1.0,774.03,4164.7,2,1
TXN_002604,2025-07-28,470.41,Utilities,utilities_transaction_2604,Medium,4768.12,26,30724.24,0.1221,2,7,0,1,0,1,1.3,3585.05,1183.07,2,1
TXN_002605,2025-07-10,798.02,Travel,travel_transaction_2605,Low,1666.36,53,1420.72,0.3317,10,7,0,0,0,0,1.5,1066.67,599.68,1,6
TXN_002606,2025-02-14,72.28,Entertainment,entertainment_transaction_2606,Low,1732.15,37,1307.69,0.1127,27,2,0,0,1,0,1.0,569.37,1162.78,4,6
TXN_002607,2025-10-18,400.0,Utilities,utilities_transaction_2607,Medium,4589.06,22,8848.95,0.1712,5,10,1,1,0,1,1.0,2710.02,1879.05,2,2
TXN_002608,2025-04-25,35.15,Food,food_transaction_2608,Medium,5801.26,33,5163.24,0.1726,25,4,0,0,1,1,1.0,3009.01,2792.25,15,4
TXN_002609,2025-03-24,54.68,Others,others_transaction_2609,High,11735.72,63,3550.65,0.1167,24,3,0,0,0,1,1.0,3422.76,8312.96,5,2
TXN_002610,2025-05-24,69.11,Transport,transport_transaction_2610,Low,2194.15,45,5894.83,0.2394,3,5,1,1,0,1,1.0,1035.76,1158.38,13,2
TXN_002611,2025-04-14,190.96,Utilities,utilities_transaction_2611,Low,1881.91,23,66.97,0.104,4,4,0,1,0,1,1.0,1169.34,712.57,1,2
TXN_002612,2025-12-11,65.64,Entertainment,entertainment_transaction_2612,Medium,4163.75,61,915.66,0.1285,11,12,0,0,0,0,1.5,1623.71,2540.04,5,3
TXN_002613,2025-03-01,29.58,Food,food_transaction_2613,High,11579.78,60,12730.58,0.2412,1,2,1,1,0,1,1.0,6117.87,5461.91,9,2
TXN_002614,2025-08-11,753.4,Travel,travel_transaction_2614,Low,2205.62,52,913.99,0.0716,11,8,0,0,0,0,1.5,1179.03,1026.59,1,8
TXN_002615,2025-09-05,18.79,Food,food_transaction_2615,Low,1851.04,36,568.91,0.3084,5,9,0,1,0,1,1.0,719.53,1131.51,11,3
TXN_002616,2025-08-16,58.68,Entertainment,entertainment_transaction_2616,Medium,5410.14,23,23764.05,0.3397,25,8,1,0,1,0,1.4,3291.8,2118.34,4,5
TXN_002617,2025-09-20,102.62,Healthcare,healthcare_transaction_2617,Low,2171.69,26,12559.06,0.0473,27,9,1,0,1,0,1.0,1386.49,785.2,1,4
TXN_002618,2025-07-01,72.12,Entertainment,entertainment_transaction_2618,Medium,4748.95,28,7249.78,0.0089,1,7,0,1,0,0,1.4,2583.33,2165.62,6,4
TXN_002619,2025-07-19,35.82,Transport,transport_transaction_2619,High,9848.32,37,3290.18,0.2291,4,7,1,1,0,1,1.2,3042.11,6806.22,11,1
TXN_002620,2025-09-14,113.55,Healthcare,healthcare_transaction_2620,Medium,4922.81,53,24708.62,0.126,14,9,1,0,0,0,1.0,2218.26,2704.56,1,3
TXN_002621,2025-09-12,24.66,Food,food_transaction_2621,High,12654.95,61,27676.26,0.3297,12,9,0,0,0,0,1.0,6337.68,6317.27,14,5
TXN_002622,2025-07-22,81.22,Transport,transport_transaction_2622,High,11589.69,22,24444.42,0.2619,22,7,0,0,0,0,1.2,7331.19,4258.5,10,2
TXN_002623,2025-07-05,89.94,Entertainment,entertainment_transaction_2623,Low,2220.12,50,929.37,0.0805,5,7,1,1,0,0,1.4,671.61,1548.51,4,5
TXN_002624,2025-04-12,67.95,Entertainment,entertainment_transaction_2624,Medium,5015.31,21,12485.91,0.0192,12,4,1,0,0,0,1.0,1569.13,3446.18,4,6
TXN_002625,2025-05-03,68.73,Entertainment,entertainment_transaction_2625,High,10821.88,23,49829.63,0.1975,3,4,1,1,0,0,1.0,6828.13,3993.74,3,7
TXN_002626,2025-03-23,25.48,Food,food_transaction_2626,High,7329.78,63,1671.23,0.0382,23,3,1,0,0,1,1.0,4628.04,2701.74,10,5
TXN_002627,2025-09-06,112.36,Shopping,shopping_transaction_2627,Medium,4808.43,19,34359.42,0.1219,6,9,1,0,0,0,1.0,1425.69,3382.74,4,5
TXN_002628,2025-11-15,27.67,Others,others_transaction_2628,Low,2145.51,51,2061.64,0.0402,15,11,1,0,0,0,1.1,866.14,1279.37,3,3
TXN_002629,2025-06-28,99.99,Shopping,shopping_transaction_2629,Medium,4772.71,53,15849.46,0.1222,28,6,1,0,1,1,1.1,2289.49,2483.23,2,8
TXN_002630,2025-10-12,52.2,Others,others_transaction_2630,High,7350.31,59,4968.47,0.2289,12,10,1,0,0,0,1.0,4166.91,3183.4,2,6
TXN_002631,2025-03-09,200.41,Utilities,utilities_transaction_2631,Low,2138.02,50,5436.11,0.123,3,3,1,1,0,1,1.0,829.86,1308.16,1,1
TXN_002632,2025-10-11,35.5,Entertainment,entertainment_transaction_2632,Medium,4529.48,43,8140.89,0.1872,11,10,1,0,0,0,1.0,2248.89,2280.59,2,5
TXN_002633,2025-09-13,25.37,Food,food_transaction_2633,Medium,5170.22,43,4724.52,0.1192,3,9,1,1,0,1,1.0,178.91,4991.31,7,5
TXN_002634,2025-03-23,33.33,Transport,transport_transaction_2634,Medium,4366.35,42,9060.1,0.053,23,3,1,0,0,1,1.0,3147.19,1219.16,10,2
TXN_002635,2025-04-25,61.52,Transport,transport_transaction_2635,Medium,5460.65,56,14403.74,0.3652,5,4,0,1,0,1,1.0,1236.65,4224.0,19,1
TXN_002636,2025-10-18,583.53,Education,education_transaction_2636,Medium,4943.42,44,7040.42,0.0974,1,10,1,1,0,1,1.0,2326.01,2617.41,2,6
TXN_002637,2025-05-24,29.36,Food,food_transaction_2637,Medium,5885.01,43,3866.94,0.0512,24,5,1,0,0,1,1.0,3440.46,2444.55,5,3
TXN_002638,2025-06-08,258.44,Entertainment,entertainment_transaction_2638,High,10497.9,24,41069.82,0.2143,8,6,1,0,0,0,1.4,7008.74,3489.16,3,5
TXN_002639,2025-09-03,15.78,Food,food_transaction_2639,Medium,5598.98,21,2417.73,0.0515,3,9,0,1,0,1,1.0,3021.52,2577.46,9,5
TXN_002640,2025-06-13,249.01,Healthcare,healthcare_transaction_2640,Low,1839.57,31,1483.3,0.1635,13,6,0,0,0,0,1.0,959.57,879.99,3,4
TXN_002641,2025-09-08,44.44,Transport,transport_transaction_2641,Medium,5238.77,19,1405.13,0.1289,28,9,0,0,1,1,1.0,2793.21,2445.56,18,3
TXN_002642,2025-01-29,349.55,Education,education_transaction_2642,Medium,5237.23,27,1331.33,0.1956,29,1,0,0,1,0,1.0,3103.92,2133.31,1,6
TXN_002643,2025-11-22,45.6,Others,others_transaction_2643,Medium,4623.1,18,12549.32,0.2231,2,11,1,1,0,0,1.1,1059.71,3563.39,4,6
TXN_002644,2025-10-18,176.34,Shopping,shopping_transaction_2644,High,8400.59,23,31530.65,0.0692,18,10,1,0,0,0,1.0,5036.79,3363.8,2,7
TXN_002645,2025-03-08,37.61,Others,others_transaction_2645,Low,2153.97,39,5441.2,0.0529,8,3,1,0,0,0,1.0,986.89,1167.08,8,4
TXN_002646,2025-08-26,165.74,Shopping,shopping_transaction_2646,Medium,5293.41,45,20001.69,0.2289,26,8,0,0,1,1,1.1,1281.54,4011.87,4,8
TXN_002647,2025-10-05,72.02,Food,food_transaction_2647,High,10627.13,40,2674.16,0.282,5,10,1,1,0,1,1.0,5845.68,4781.45,9,2
TXN_002648,2025-11-15,61.83,Food,food_transaction_2648,Medium,4884.44,36,78.68,0.2073,2,11,1,1,0,0,1.4,759.79,4124.64,9,4
TXN_002649,2025-07-01,240.88,Education,education_transaction_2649,High,9421.61,27,4714.46,0.1416,2,7,0,1,0,0,0.6,4694.72,4726.89,3,6
TXN_002650,2025-07-21,52.01,Transport,transport_transaction_2650,Low,2407.29,58,249.11,0.1354,3,7,0,1,0,0,1.2,1350.37,1056.93,13,3
TXN_002651,2025-08-09,52.8,Others,others_transaction_2651,Medium,4683.02,64,3813.74,0.1729,9,8,1,0,0,1,1.0,2382.98,2300.04,6,3
TXN_002652,2025-06-30,1516.17,Travel,travel_transaction_2652,High,11159.75,46,18081.32,0.1012,30,6,0,0,1,0,1.5,6121.87,5037.87,2,9
TXN_002653,2025-10-31,60.45,Entertainment,entertainment_transaction_2653,Medium,4351.35,42,1570.22,0.1864,31,10,0,0,1,0,1.0,2854.45,1496.9,4,4
TXN_002654,2025-05-06,41.12,Transport,transport_transaction_2654,Low,1784.03,25,4651.54,0.0505,6,5,0,0,0,1,1.0,1098.89,685.14,10,3
TXN_002655,2025-08-23,36.23,Food,food_transaction_2655,Low,1882.8,57,6118.26,0.1439,23,8,1,0,0,1,1.0,1109.45,773.34,8,5
TXN_002656,2025-09-05,24.85,Food,food_transaction_2656,Medium,5211.14,60,2890.83,0.0548,5,9,0,1,0,0,1.0,2318.88,2892.26,5,2
TXN_002657,2025-09-24,243.28,Utilities,utilities_transaction_2657,Medium,4629.05,60,5888.49,0.1137,1,9,0,1,0,0,1.0,1892.37,2736.68,1,2
TXN_002658,2025-07-01,76.91,Transport,transport_transaction_2658,Medium,5019.96,28,7194.62,0.037,1,7,0,1,0,1,1.2,2371.84,2648.12,19,1
TXN_002659,2025-04-22,426.15,Education,education_transaction_2659,Medium,4111.81,51,11430.99,0.2501,22,4,0,0,0,0,1.0,1909.14,2202.67,3,3
TXN_002660,2025-06-28,198.76,Education,education_transaction_2660,Medium,5742.2,39,8834.33,0.0758,3,6,1,1,0,0,0.6,3007.12,2735.08,1,4
TXN_002661,2025-06-20,306.91,Utilities,utilities_transaction_2661,Low,2165.03,57,9203.42,0.1471,3,6,0,1,0,1,1.3,1387.59,777.43,2,2
TXN_002662,2025-10-25,48.1,Transport,transport_transaction_2662,Medium,4497.68,61,2110.24,0.1864,25,10,1,0,1,1,1.0,2734.32,1763.36,13,1
TXN_002663,2025-03-30,55.39,Food,food_transaction_2663,High,9106.67,19,16717.72,0.0217,30,3,1,0,1,1,1.0,5176.87,3929.8,12,5
TXN_002664,2025-06-22,71.04,Shopping,shopping_transaction_2664,Medium,5719.39,59,14317.46,0.163,28,6,1,0,1,0,1.1,1399.73,4319.66,5,8
TXN_002665,2025-02-21,29.5,Food,food_transaction_2665,High,10750.3,55,5577.19,0.2022,21,2,0,0,0,1,1.0,3390.96,7359.33,6,3
TXN_002666,2025-03-29,17.15,Food,food_transaction_2666,Medium,5218.04,19,71842.19,0.1642,29,3,1,0,1,1,1.0,2363.1,2854.94,15,2
TXN_002667,2025-07-25,168.32,Entertainment,entertainment_transaction_2667,Medium,4886.55,59,28687.2,0.1159,25,7,0,0,1,0,1.4,3498.47,1388.08,3,3
TXN_002668,2025-06-12,80.29,Shopping,shopping_transaction_2668,Medium,5464.59,49,2764.12,0.1499,28,6,0,0,1,1,1.1,2623.64,2840.95,2,4
TXN_002669,2025-12-19,169.82,Education,education_transaction_2669,Medium,4715.55,36,4155.82,0.0606,3,12,0,1,0,0,0.7,1863.45,2852.11,3,3
TXN_002670,2025-02-01,72.21,Shopping,shopping_transaction_2670,Low,2035.24,45,6661.85,0.0789,1,1,1,1,0,0,1.0,1026.89,1008.35,5,5
TXN_002671,2025-06-14,96.73,Entertainment,entertainment_transaction_2671,Medium,5261.95,18,13065.83,0.2405,28,6,1,0,1,0,1.4,2398.34,2863.61,2,4
TXN_002672,2025-11-24,34.48,Food,food_transaction_2672,High,10229.07,19,4106.83,0.0873,26,11,0,0,1,1,1.4,4249.87,5979.19,10,3
TXN_002673,2025-01-28,26.0,Food,food_transaction_2673,Medium,4390.08,35,14563.96,0.0569,28,1,0,0,1,1,1.0,1241.59,3148.48,8,5
TXN_002674,2025-08-18,212.27,Utilities,utilities_transaction_2674,High,9978.71,61,19728.87,0.0581,18,8,0,0,0,1,1.3,6271.9,3706.81,2,1
TXN_002675,2025-06-01,27.29,Others,others_transaction_2675,Medium,5148.15,39,16723.11,0.033,1,6,1,1,0,0,1.0,858.74,4289.42,6,6
TXN_002676,2025-01-12,90.98,Shopping,shopping_transaction_2676,Low,1664.05,57,10652.88,0.006,12,1,1,0,0,0,1.0,760.64,903.42,4,6
TXN_002677,2025-09-02,437.21,Travel,travel_transaction_2677,Low,1971.52,62,8140.76,0.1079,2,9,0,1,0,0,1.0,417.97,1553.56,2,6
TXN_002678,2025-07-22,27.58,Transport,transport_transaction_2678,Medium,5865.83,62,3600.99,0.1081,22,7,0,0,0,1,1.2,3000.28,2865.55,19,2
TXN_002679,2025-04-12,109.39,Shopping,shopping_transaction_2679,Medium,4749.51,50,3878.15,0.0424,12,4,1,0,0,0,1.0,3367.78,1381.73,5,6
TXN_002680,2025-03-31,93.86,Entertainment,entertainment_transaction_2680,High,10637.94,30,20987.98,0.031,31,3,0,0,1,0,1.0,2385.54,8252.4,4,4
TXN_002681,2025-02-15,49.42,Entertainment,entertainment_transaction_2681,Low,2074.63,54,3129.55,0.1151,15,2,1,0,0,0,1.0,376.58,1698.05,5,7
TXN_002682,2025-03-17,52.21,Transport,transport_transaction_2682,Low,2213.49,50,1917.18,0.1419,3,3,0,1,0,1,1.0,775.35,1438.13,12,3
TXN_002683,2025-09-30,58.13,Others,others_transaction_2683,Medium,5583.72,30,17038.85,0.0435,30,9,0,0,1,0,1.0,2904.45,2679.28,7,2
TXN_002684,2025-04-19,17.43,Food,food_transaction_2684,Low,1889.1,59,1361.12,0.1792,19,4,1,0,0,1,1.0,1054.68,834.42,11,2
TXN_002685,2025-05-06,113.49,Shopping,shopping_transaction_2685,High,10336.97,40,8845.36,0.1989,6,5,0,0,0,0,1.0,6780.05,3556.92,5,8
TXN_002686,2025-07-26,72.57,Entertainment,entertainment_transaction_2686,Low,2188.64,25,365.9,0.1534,26,7,1,0,1,0,1.4,1204.67,983.97,3,6
TXN_002687,2025-05-28,44.16,Transport,transport_transaction_2687,Medium,4684.16,57,7277.2,0.0496,1,5,0,1,0,1,1.0,2149.01,2535.15,20,2
TXN_002688,2025-10-26,39.51,Transport,transport_transaction_2688,Low,2181.61,61,5110.84,0.0086,26,10,1,0,1,1,1.0,1220.48,961.13,10,3
TXN_002689,2025-05-08,242.14,Education,education_transaction_2689,Medium,4777.69,58,1473.35,0.2792,8,5,0,0,0,1,1.0,2824.86,1952.83,4,4
TXN_002690,2025-12-07,196.27,Utilities,utilities_transaction_2690,High,9997.35,26,11257.58,0.089,7,12,1,0,0,1,1.0,5259.12,4738.23,1,1
TXN_002691,2025-12-05,62.3,Entertainment,entertainment_transaction_2691,Medium,5886.44,35,5786.98,0.3244,5,12,0,1,0,1,1.5,3452.1,2434.34,6,6
TXN_002692,2025-02-09,33.52,Others,others_transaction_2692,Low,1692.71,51,322.55,0.1383,9,2,1,0,0,1,1.0,1161.66,531.05,4,3
TXN_002693,2025-07-05,111.94,Shopping,shopping_transaction_2693,Medium,4769.64,52,5908.06,0.1451,27,7,1,0,1,1,1.1,3236.13,1533.51,5,6
TXN_002694,2025-08-16,581.54,Travel,travel_transaction_2694,Medium,5732.23,28,428.94,0.2497,16,8,1,0,0,0,1.5,2064.67,3667.56,2,9
TXN_002695,2025-06-17,187.38,Education,education_transaction_2695,Medium,3628.79,60,9537.1,0.1785,1,6,0,1,0,0,0.6,2784.89,843.9,1,5
TXN_002696,2025-09-14,607.26,Travel,travel_transaction_2696,Medium,5234.6,39,9580.7,0.0582,14,9,1,0,0,0,1.0,3047.75,2186.84,2,8
TXN_002697,2025-06-25,1401.34,Travel,travel_transaction_2697,High,8506.26,19,6838.07,0.1103,2,6,0,1,0,0,1.5,3281.7,5224.55,2,5
TXN_002698,2025-02-26,33.56,Transport,transport_transaction_2698,Low,2099.13,18,5415.66,0.0539,26,2,0,0,1,1,1.0,821.53,1277.61,8,1
TXN_002699,2025-02-28,42.43,Transport,transport_transaction_2699,Low,1933.02,41,280.13,0.0825,5,2,0,1,0,0,1.0,1217.0,716.02,9,1
TXN_002700,2025-03-10,24.4,Food,food_transaction_2700,Low,2083.28,54,5136.01,0.0128,10,3,0,0,0,1,1.0,1497.43,585.85,10,2
TXN_002701,2025-03-18,33.88,Food,food_transaction_2701,High,10155.36,23,4310.43,0.1772,1,3,0,1,0,0,1.0,6993.57,3161.79,8,4
TXN_002702,2025-06-13,634.53,Travel,travel_transaction_2702,Medium,4521.88,62,197.01,0.0331,13,6,0,0,0,0,1.5,1275.91,3245.96,1,7
TXN_002703,2025-09-12,99.87,Entertainment,entertainment_transaction_2703,Medium,4889.62,21,1484.43,0.1009,12,9,0,0,0,0,1.0,2354.03,2535.6,3,7
TXN_002704,2025-07-16,23.09,Others,others_transaction_2704,Low,1865.21,56,10837.13,0.101,16,7,0,0,0,1,1.0,937.73,927.48,7,5
TXN_002705,2025-09-27,45.54,Transport,transport_transaction_2705,High,8893.74,59,4802.44,0.2634,27,9,1,0,1,1,1.0,6570.4,2323.34,8,2
TXN_002706,2025-01-01,70.4,Others,others_transaction_2706,Low,1682.93,24,4801.0,0.2024,28,1,0,0,1,1,1.0,1232.62,450.3,8,1
TXN_002707,2025-11-18,24.71,Others,others_transaction_2707,Medium,3733.73,28,4562.12,0.0924,28,11,0,0,1,0,1.1,1598.13,2135.6,5,2
TXN_002708,2025-07-06,39.41,Others,others_transaction_2708,Medium,4940.98,37,17177.9,0.251,6,7,1,0,0,0,1.0,2218.05,2722.93,7,3
TXN_002709,2025-06-01,27.46,Food,food_transaction_2709,Medium,4750.88,37,19450.15,0.3389,1,6,1,1,0,1,1.0,3013.35,1737.53,12,5
TXN_002710,2025-07-19,231.33,Shopping,shopping_transaction_2710,Medium,4716.01,48,3506.6,0.2372,2,7,1,1,0,0,1.1,3536.35,1179.66,2,5
TXN_002711,2025-03-01,115.83,Entertainment,entertainment_transaction_2711,Medium,4688.02,26,862.36,0.0511,1,2,1,1,0,1,1.0,1968.93,2719.09,5,7
TXN_002712,2025-12-06,77.16,Others,others_transaction_2712,Medium,5530.4,30,13747.77,0.067,6,12,1,0,0,0,1.1,2162.92,3367.48,2,4
TXN_002713,2025-11-04,34.44,Others,others_transaction_2713,Medium,5636.69,48,1991.44,0.1215,4,11,0,1,0,0,1.1,2940.56,2696.13,3,6
TXN_002714,2025-06-14,180.74,Utilities,utilities_transaction_2714,Low,1909.01,38,178.9,0.1408,2,6,1,1,0,1,1.3,1268.83,640.18,2,2
TXN_002715,2025-11-23,37.81,Others,others_transaction_2715,High,11194.56,20,6406.96,0.0637,23,11,1,0,0,1,1.1,8175.05,3019.51,8,2
TXN_002716,2025-06-04,520.0,Utilities,utilities_transaction_2716,High,13197.19,18,22587.31,0.0706,1,6,0,1,0,1,1.3,9819.58,3377.61,1,1
TXN_002717,2025-12-20,267.2,Shopping,shopping_transaction_2717,Medium,4019.48,29,214.05,0.1535,20,12,1,0,0,1,1.8,1336.45,2683.03,4,8
TXN_002718,2025-07-10,21.78,Food,food_transaction_2718,Medium,4960.74,50,11160.19,0.1717,10,7,0,0,0,0,1.0,2132.64,2828.1,5,3
TXN_002719,2025-06-15,146.67,Shopping,shopping_transaction_2719,Low,1945.38,55,3755.39,0.0447,15,6,1,0,0,0,1.1,1462.85,482.53,3,4
TXN_002720,2025-06-11,83.26,Entertainment,entertainment_transaction_2720,Medium,4744.63,19,4294.07,0.2309,27,6,0,0,1,0,1.4,2301.25,2443.38,6,5
TXN_002721,2025-11-01,392.99,Shopping,shopping_transaction_2721,Low,1707.71,34,1989.36,0.0431,1,11,1,1,0,1,1.8,543.2,1164.51,3,7
TXN_002722,2025-03-25,287.43,Shopping,shopping_transaction_2722,Low,2136.34,49,3033.89,0.1043,26,3,0,0,1,0,1.0,901.31,1235.03,2,7
TXN_002723,2025-02-10,233.68,Utilities,utilities_transaction_2723,High,8299.0,63,24162.1,0.1887,5,2,0,1,0,1,1.0,3078.87,5220.12,2,2
TXN_002724,2025-11-10,1335.53,Travel,travel_transaction_2724,Medium,5432.03,40,17952.9,0.0443,10,11,0,0,0,0,1.6,3466.05,1965.97,1,7
TXN_002725,2025-08-14,96.26,Transport,transport_transaction_2725,Low,1874.29,61,301.48,0.0882,5,8,0,1,0,1,1.2,1004.13,870.16,9,3
TXN_002726,2025-04-24,19.09,Food,food_transaction_2726,Medium,5077.22,47,4629.14,0.0616,24,4,0,0,0,1,1.0,2508.53,2568.68,9,3
TXN_002727,2025-08-27,32.88,Food,food_transaction_2727,Medium,4591.84,40,14279.57,0.2206,27,8,0,0,1,1,1.0,3136.75,1455.09,7,2
TXN_002728,2025-10-28,824.54,Travel,travel_transaction_2728,High,10634.28,33,18741.85,0.083,3,10,0,1,0,0,1.0,3341.6,7292.68,2,6
TXN_002729,2025-07-22,30.73,Transport,transport_transaction_2729,Medium,4810.35,50,3214.47,0.1488,22,7,0,0,0,1,1.2,700.45,4109.91,12,2
TXN_002730,2025-12-29,20.71,Others,others_transaction_2730,Medium,5039.91,62,19252.79,0.1956,29,12,0,0,1,1,1.1,3582.46,1457.46,7,4
TXN_002731,2025-05-10,289.72,Education,education_transaction_2731,Medium,4741.0,29,2887.82,0.1151,4,5,1,1,0,1,1.0,687.95,4053.04,2,4
TXN_002732,2025-09-10,168.25,Utilities,utilities_transaction_2732,Low,1932.65,37,8701.59,0.0828,5,9,0,1,0,1,1.0,303.81,1628.84,1,1
TXN_002733,2025-10-08,191.31,Shopping,shopping_transaction_2733,Medium,5297.67,31,327.86,0.147,27,10,0,0,1,0,1.0,1833.75,3463.92,2,5
TXN_002734,2025-08-09,11.01,Food,food_transaction_2734,Medium,5836.53,38,19803.49,0.1501,9,8,1,0,0,1,1.0,3610.04,2226.49,13,5
TXN_002735,2025-11-01,39.15,Food,food_transaction_2735,Medium,5158.77,24,2003.55,0.1467,1,10,1,1,0,1,1.0,1606.41,3552.36,9,3
TXN_002736,2025-03-20,30.04,Transport,transport_transaction_2736,Low,1859.68,19,15934.18,0.2248,20,3,0,0,0,1,1.0,597.58,1262.09,8,1
TXN_002737,2025-10-07,81.35,Entertainment,entertainment_transaction_2737,Medium,4598.51,49,12419.09,0.1697,7,10,0,0,0,0,1.0,2824.16,1774.34,5,6
TXN_002738,2025-03-27,37.12,Entertainment,entertainment_transaction_2738,Medium,5409.42,23,3791.27,0.1294,27,3,0,0,1,0,1.0,3277.01,2132.4,2,7
TXN_002739,2025-07-29,547.01,Healthcare,healthcare_transaction_2739,High,9247.53,28,20423.11,0.2385,29,7,0,0,1,0,1.0,7255.58,1991.94,3,4
TXN_002740,2025-09-15,19.78,Transport,transport_transaction_2740,Low,1941.02,52,202.95,0.0633,15,9,0,0,0,1,1.0,701.25,1239.77,8,3
TXN_002741,2025-11-07,215.13,Shopping,shopping_transaction_2741,Medium,5533.16,48,11041.69,0.042,25,11,0,0,1,0,1.8,2937.25,2595.91,4,6
TXN_002742,2025-12-30,93.03,Entertainment,entertainment_transaction_2742,High,9823.4,61,16371.82,0.145,30,12,0,0,1,0,1.5,4504.52,5318.88,5,5
TXN_002743,2025-08-09,252.1,Utilities,utilities_transaction_2743,Low,2356.96,31,10130.82,0.2752,2,8,1,1,0,1,1.3,1454.24,902.72,2,1
TXN_002744,2025-05-31,35.01,Food,food_transaction_2744,High,10376.15,30,14594.09,0.2434,31,5,1,0,1,1,1.0,3414.25,6961.89,9,2
TXN_002745,2025-07-05,19.42,Food,food_transaction_2745,Low,1730.64,58,4032.92,0.1124,5,7,1,1,0,0,1.0,898.0,832.64,14,4
TXN_002746,2025-03-18,227.83,Utilities,utilities_transaction_2746,Low,2019.39,26,18367.21,0.0906,18,3,0,0,0,1,1.0,901.32,1118.07,1,1
TXN_002747,2025-08-05,287.05,Utilities,utilities_transaction_2747,Low,1795.17,51,7901.98,0.0374,3,8,0,1,0,1,1.3,659.64,1135.53,2,2
TXN_002748,2025-12-25,229.59,Education,education_transaction_2748,Low,1664.74,19,412.18,0.2925,5,12,0,1,0,1,0.7,969.98,694.77,1,3
TXN_002749,2025-07-05,24.86,Others,others_transaction_2749,Low,2185.29,43,6735.4,0.2549,25,6,1,0,1,0,1.0,798.72,1386.57,3,4
TXN_002750,2025-01-18,118.63,Shopping,shopping_transaction_2750,Medium,5626.21,43,2405.43,0.0396,26,1,1,0,1,1,1.0,3607.59,2018.62,3,5
TXN_002751,2025-10-09,181.68,Utilities,utilities_transaction_2751,High,9652.07,30,9085.46,0.1384,5,10,0,1,0,1,1.0,3614.1,6037.97,1,1
TXN_002752,2025-05-14,35.72,Transport,transport_transaction_2752,High,9886.07,25,1320.93,0.0418,14,5,0,0,0,1,1.0,5230.1,4655.97,15,1
TXN_002753,2025-11-08,558.82,Shopping,shopping_transaction_2753,Medium,4945.33,21,23548.13,0.1531,8,11,1,0,0,0,1.8,3315.0,1630.33,3,7
TXN_002754,2025-11-17,96.62,Entertainment,entertainment_transaction_2754,Medium,5265.1,20,43303.98,0.0284,17,11,0,0,0,0,1.5,3339.87,1925.23,3,5
TXN_002755,2025-04-18,76.72,Transport,transport_transaction_2755,Medium,5001.93,42,9052.43,0.2125,18,4,0,0,0,1,1.0,2060.42,2941.51,12,3
TXN_002756,2025-05-13,38.9,Food,food_transaction_2756,Low,1984.06,25,771.39,0.15,13,5,0,0,0,1,1.0,498.05,1486.01,10,5
TXN_002757,2025-11-02,50.19,Food,food_transaction_2757,High,10762.11,26,27005.43,0.1751,2,11,1,1,0,1,1.4,3793.21,6968.9,11,5
TXN_002758,2025-09-18,36.21,Transport,transport_transaction_2758,Low,1866.69,44,1025.08,0.0272,18,9,0,0,0,1,1.0,666.03,1200.66,8,2
TXN_002759,2025-03-07,326.74,Education,education_transaction_2759,Medium,5105.23,58,7976.15,0.0894,5,3,0,1,0,0,1.0,2332.8,2772.43,3,5
TXN_002760,2025-09-01,57.15,Transport,transport_transaction_2760,Medium,4896.19,33,10981.46,0.0502,1,9,0,1,0,1,1.0,3735.97,1160.22,16,1
